description	isbn
 한림 지식그림책 시리즈. 증상을 말하고 엑스레이를 찍는 공룡들. 의사 선생님은 진료 기록 카드를 작성하며 각 공룡에게 알맞은 치료법을 알려 준다. 공룡의 뼈 모양을 살펴보고, 생태와 특징에 대해 알 수 있다. 이야기와 유머, 풍부한 정보가 있는 공룡 지식그림책이다.	9788970949635
 심플한 삶을 위한 필독서. 프랑스 출신인 저자는 동양적인 아름다움에 빠져 1970년대 말부터 일본에 살기 시작했다. 서구와는 다른 생활방식에서 저자가 찾은 삶의 핵심은 심플함이었다. 심플하게 살아야 인간답게 살 수 있다는 것이 이 책이 말하는 바다.	9788955616477
 잘생긴 엉덩이 얼굴에 아이큐 1104의 천재, 엉덩이탐정과 함께 사건을 해결하자!어느 날 엉덩이탐정에게 사건을 해결해 달라는 전화가 걸려옵니다. 누군가가 ‘스위트 캔디’ 과자점에 있는 과자를 전부 갖고 사라졌다는군요! 과자점 손녀 딸기 양의 부탁으로 사건을 조사하게 된 엉덩이탐정, 이번에도 척척...	9788959761654
 100만 엄마들이 공감하고 따라간 자녀교육 분야 부동의 베스트셀러이자 서울대, 카이스트, 포스텍 등 각종 명문대를 배출한 잠수네의 교육철학이 담긴 책. 수많은 엄마들이 입증한 아이의 성향별, 수준별 맞춤형 국영수 공부법이 담긴 잠수네 노하우의 보고다.	9788925562537
 한국 과학책의 대표적인 베스트셀러인 &lt;정재승의 과학 콘서트&gt;가 출간 10주년을 맞아 개정증보판이 출간되었다. 출간 당시, 분야를 넘나드는 통합적 지식과 사유를 보여주며 세대를 초월해 즐길 수 있는 지식논픽션의 새로운 전범으로 소위 ‘과학 콘서트’ 신드롬을 일으켰다.	9788996588733
 《정글만리》 이후 3년 만에 펴낸 조정래의 신작 장편소설!우리 사회와 교육의 지향점을 제안하는 조정래의 장편소설 『풀꽃도 꽃이다』 제2권. 손자를 맞이한 후 유아기부터 시작되는 온갖 사교육의 실태를 파악한 저자가 3년간 집중적으로 자료를 조사하고 각급학교와 사교육 현장을 찾아가 관련 종사자를...	9788965745624
 2017년 비룡소 주최 제5회 스토리킹 수상작 임은하의 장편동화 『복제인간 윤봉구』가 출간되었다. 국내 최초로 ‘어린이 심사위원제’를 도입한 스토리킹은 어린이 100명이 직접 뽑은 문학상으로, 독자의 흥미와 작가의 서사가 만나는 지점을 적극 탐색해 보자는 취지로 만들어졌다. 제1회 『스무고개 탐정과...	9788949124353
 “공신은 힘들여 공부하지 않는다. &#x0D;그냥 공부한다!” &#x0D;대한민국 대표 공부 멘토 강성태의 &#x0D;저절로 공부하게 만드는 강력한 ‘공부 습관의 힘’&#x0D;&#x0D;2016년 경기도 중고등학교 선정 ‘가장 만나고 싶은 공부 멘토’ 1위, 학부모 선정 대한민국 대표 공부 전문가로 이름난 ‘공신(공부의 신)...	9791130610283
 인생이라는 거대한 바둑판에 던지는 오늘의 한 수!≪이끼≫를 발간하였던 윤태호의 웹툰 만화 『미생: 아직 살아 있지 못한 자』 제2권. 원 인터내셔널 IT 영업팀 박 대리는 적성에 맞지 않는 업무와 점점 중심에서 밀려나는 듯한 가정 사이에 끼어 어찌할 바를 모르고 있다. 한편 영업팀 선 차장은 칼 같은...	9788960865594
 여화공 홍천기의 종횡무진 천방지축의 즐겁고 유쾌한 이야기가 시작된다!《성균관 유생들의 나날》, 《규장각 각신들의 나날》, 《해를 품은 달》의 저자 정은궐의 장편소설 『홍천기』 제1권. 조선 시대 유일의 여성 화사 홍천기에 대한 한 줄의 기록이 작가의 상상력을 만나 《조선왕조실록》, 《세종실록》의...	9788963713656
 주요과목인 영어, 수학, 국어, 사회, 과학의 학습로드맵은 물론, 고학년에 올라가기 전 학습 방향에 고민이 깊어지는 3,4학년을 위한 교과서 공부법과 시험 대비법을 자세히 실었다. 잠수네 사이트안에서 멘토링 되던 노하우의 정수가 이 한 권에 담겨있다.	9788925558455
 한국사 학습만화 분야 압도적 1위!&#x0D;지식, 재미, 감동을 모두 담은&#x0D;우리 아이 첫 한국사 한습만화!&#x0D;&#x0D;만나기만 하면 으르렁 으르렁,&#x0D;설쌤, 황 대감님! 언제까지 싸우실 거예요?&#x0D;역사를 통해 진정한 라이벌이란 무엇인지 생각하는 시간을 가져보세요!&#x0D;&#x0D;한때 고구려를 위해 함께 뜻을...	9791188874088
 아무리 선한 목적이라 하더라도 극단적인 통제와 질서추구는 결국 비인간성을 낳게 된다는 메세지를 전하는 이 작품은 차이와 평등, 안락사, 장애인, 산아 제한, 국가의 통제 등 현대 사회에서 논란이 되고 있는 민감한 문제들에 대해 독자들에게 생각해 볼 기회를 제시한다. 작가에게 두 번째 뉴베리상과 보스턴 글로브 혼 북 아너 상을 안겨 준 그녀의 대표작으로 미국에서만 350만 부가 팔린 베스트셀러이다.	9788949120744
 프란치스카 비어만이 영원한 동반자인 ‘책 먹는 여우’씨와 함께 쓴 작품으로, 우리나라에서 전 세계 최초로 출간되었다. &lt;이상한 나라의 앨리스&gt;, &lt;황금알을 낳는 닭&gt;, &lt;막스와 모릿츠&gt; 등 유명 동화의 주인공을 등장시켜 경쾌하게 풀어낸 탐정 판타지다.	9788934978381
 제9회 문학동네어린이문학상 대상 수상작. 조선 시대 천주교 탄압이라는 역사적 사건을 배경으로 한 이 작품은 필사쟁이의 삶을 통해 사회와 개인의 이데올로기, 지식계층과 일반 백성들의 생활사 및 문제의식 등을 내밀하면서도 섬세하게 그려낸 역사 동화책이다.	9788954607346
 본격 대결 과학실험 만화 &lt;내일은 실험왕&gt;은 초등학생들의 신나는 실험 이야기를 통해 아이들에게 어려운 과학 원리와 용어를 쉽고 재미있게 전달하는 실험 대결 만화입니다. 개성 만점 주인공들이 박진감 넘치는 실험 대결을 통해 초등학교 고학년과 중학 교과서에 수록된 다양한 실험 속의 과학 이론과...	9788937884054
 사람들에게서 행복과 풍요로움을 주는 시간을 빼앗아간 회색 신사들과 여자 아이 모모, 호라 박사 등이 벌이는 모험을 다룬 소설. 꿈 속에서 벌어질 법한 갖은 이야기들이 줄줄이 펼쳐진다.	9788949190020
 2015년 뉴베리 아너상(Newbery Honor Prize) 수상작. 이 책은 작가 시시 벨의 자전적 이야기를 바탕으로 꾸며졌다. 주인공의 이름도 작가와 같고, 많은 등장 인물이 실제 인물이다.	9788965462385
 초등학생들의 신나는 실험 이야기를 통해 아이들에게 어려운 과학 원리와 용어를 쉽고 재미있게 전달하는 실험 대결 만화. 30권에서는 불이 타는 연소와 불을 끄는 소화의 조건, 소화기의 원리, 연소와 소화에 관한 다양한 과학 상식을 쉽고 재미있게 만나 본다.	9788937884832
 과학 원리, 그리고 상식, 용어를 실험 대결을 통해 배우다!만화를 통해 과학실험을 배우는 『내일은 실험왕』 제24권 《에너지의 대결》. 이 시리즈는 새벽초등학교 실험반 소속의 '범우주', '강원소', '나란이', '하지만'이 다른 초등학교 실험반과 벌이는 박진감 넘치는 실험 대결을 담아낸 과학실험 만화다....	9788937884078
 초등학생들의 신나는 실험 이야기를 통해 아이들에게 어려운 과학 원리와 용어를 쉽고 재미있게 전달하는 실험 대결 만화 &lt;내일은 실험왕&gt; 시리즈. 27권 ‘낮과 밤’ 편에서는 지구의 운동으로 일어나는 다양한 현상을 소개하고 그 원리를 실험을 통해 알려준다.	9788937884801
 어쩌다 보니 어른이 된 청춘들을 위한 인생 특강쇼인 《OtvN 프리미엄 특강쇼 어쩌다 어른》속 강연 중 특별히 화제가 되었던 강연을 선별해 정리했다. 다양한 지식을 각 분야의 전문가들이 쉽고 재미있게 풀어내어 사람들의 회환과 고민을 주고받으며 위로한다.	9791159096174
 서울대 대학원의 젊은 역사학자들과 학계 각 시대 각 분야의 권위자들이 수차례 글과 구성을 검토하고 다듬어 펴낸 어린이 역사책이다. 올바른 역사 교육을 고민하는 교사들의 모임인 전국초등사회교과모임에서 새롭게 개정된 교과 과정이 충실하게 반영되었는지 검토했다. 꼭 알아야 할 개념과 상식을 풀어 주고, 단편적인 사실 나열이 아닌 흐름과 핵심을 짚어 준다.	9788964355213
 초등학생들의 신나는 실험 이야기를 통해 아이들에게 어려운 과학 원리와 용어를 쉽고 재미있게 전달하는 실험 대결 만화 &lt;내일은 실험왕&gt;시리즈. ‘변화의 대결’ 편에서는 화학에서 다루는 ‘변화’에 관한 다양한 키워드를 풍성하게 다루고 있다.	9788937884047
 본격 대결 과학실험 만화 ≪내일은 실험왕≫은 초등학생들의 신나는 실험 이야기를 통해 아이들에게 어려운 과학 원리와 용어를 쉽고 재미있게 전달하는 실험 대결 만화입니다. 개성 만점 주인공들이 박진감 넘치는 실험 대결을 통해 초등학교 고학년과 중학 교과서에 수록된 다양한 실험 속의 과학 이론과...	9788937884061
 2016년에 출간돼 꾸준하게 전연령대에서 사랑 받아온  베스트셀러이자 스테디셀러 &lt;그럴 때 있으시죠?&gt;가 양장본 표지로 다시 태어났다. 최근 라디오 DJ와 방송에서 자주 얼굴을 볼 수 있게 된 김제동을 북디자이너 김현우가 캐릭터로 친근하게 표현했다.&lt;그럴 때 있으시죠?&gt;는 김제동과 나, 우리들의...	9791195906802
 이번 방학, 그레그에게는 무슨 일이 있었나?세계 아이들의 마음을 사로잡은 『윔피 키드』제11권 무모한 도전 일기. 더 웃기고, 더 엉뚱하고, 더 기발한 사건들을 잔뜩 보여줄 유쾌한 소년 그레그 헤플리가 돌아왔다습니다. 평범한 중학생 친구 ‘그레그’가 쓴 그림일기 속에는 학교생활, 친구와 가족 관계...	9788937847004
 실험 대결을 통해 과학 원리, 상식, 용어를 배우다!-사용연령: 초등 1~6학년 공통만화를 통해 과학실험을 배우는 『내일은 실험왕』 제25권 《일과 도구의 대결》. 이 시리즈는 새벽초등학교 실험반 소속의 '범우주', '강원소', '나란이', '하지만'이 다른 초등학교 실험반과 벌이는 박진감 넘치는 실험 대결을...	9788937884085
 정은궐 장편소설. &lt;홍천기&gt;는 주인공의 이름이자 '붉은 하늘의 기밀(紅天機)'이라는 뜻을 담고 있다. 조선 초, 백유화단의 천방지축 열정의 여화공 홍천기(洪天起)는 동짓날 밤, 하늘에서 떨어진 남자를 줍게 된다.	9788963713663
 운명과도 같은 그 목소리가 들리다!김영하식 슬픔의 미학을 보여주는 소설 『너의 목소리가 들려』. 작가가 5년 만에 선보이는 장편소설로 &lt;검은 꽃&gt;, &lt;퀴즈쇼&gt;를 잇는 ‘고아 트릴로지’의 마지막 작품이다. 제이와 동규라는 두 명의 고아와 그들이 길에서 만나게 되는 고아들에 관한 이야기를 그리고...	9788954617628
 사고력과 이해력을 향상시켜 주는 국내 최초 수학논술만화. 수학적 계산을 이용하여 위기를 탈출하고, 사건을 해결하는 이야기를 통해 수학에 흥미를 느끼고 논리적인 깨달음을 얻을 수 있는 흥미진진한 수학만화이다.	9788926397985
 &lt;용선생의 시끌벅적 한국사&gt;의 캐릭터들이 과거로 시간 여행을 떠나 다양한 역사적 사건에 직접 참여하면서 벌어지는 흥미진진한 이야기이다. 1권은 역사의 이해부터 구석기, 신석기, 청동기 시대, 고조선의 건국과 멸망 등을 다루고 있다.	9788964359167
 게임 《메이플스토리》의 캐릭터와 함께 수학을 배워요!- 사용연령: 초등 1~6학년 공통게임 《메이플스토리》와 함께하는 「코믹 메이플스토리」 시리즈 『수학도둑』 제36권. 게임 《메이플스토리》의 캐릭터가 펼치는 신나는 모험 이야기를 통한 수학논술만화다. 특히 제32권부터 제45권까지 해당하는...	9788926395578
 사고력과 이해력을 향상시켜 주는 국내 최초 수학논술만화. 수학적 계산을 이용하여 위기를 탈출하고, 사건을 해결하는 이야기를 통해 수학에 흥미를 느끼고 논리적인 깨달음을 얻을 수 있는 흥미진진한 수학만화이다.	9788926395592
 거대한 중국을 무대로 활약하는 이들의 열정과 야망!역사인식에 기반을 둔 소설을 발표하며 부패한 권력에 대한 비판, 민중에 대한 신뢰를 담은 이야기들로 대중의 정서적 뿌리를 견고하게 지켜준 공로를 인정받으며 2017 은관 문화훈장을 수상한 조정래의 장편소설 『정글만리』 제2권. 인터넷 포털사이트...	9788965744030
 거대한 중국을 무대로 활약하는 이들의 열정과 야망!역사인식에 기반을 둔 소설을 발표하며 부패한 권력에 대한 비판, 민중에 대한 신뢰를 담은 이야기들로 대중의 정서적 뿌리를 견고하게 지켜준 공로를 인정받으며 2017 은관 문화훈장을 수상한 조정래의 장편소설 『정글만리』 제3권. 인터넷 포털사이트...	9788965744047
